,record_num,id,latitude,longitude,occupancy_status,current_status,bikes_allowed,headsign,bearing,current_stop_sequence,updated_at
181,182,y3204,42.33276004,-71.0806891,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,305.0,22,2024-07-25 12:00:26-04:00
182,183,y3202,42.35148497,-71.08974401,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,340.0,14,2024-07-25 12:00:25-04:00
183,184,y1834,42.36187605,-71.09742683,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,17,2024-07-25 12:00:22-04:00
184,185,y3286,42.36184286,-71.09778694,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,308.0,17,2024-07-25 12:00:36-04:00
185,186,y3277,42.3325807,-71.08129847,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,201.0,22,2024-07-25 12:00:37-04:00
186,187,y3272,42.36193169,-71.09764127,FULL,IN_TRANSIT_TO,1,Nubian,79.0,9,2024-07-25 12:00:25-04:00
187,188,y3264,42.3665897,-71.10577437,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,123.0,6,2024-07-25 12:00:33-04:00
188,189,y3263,42.33176028,-71.08204113,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,227.0,22,2024-07-25 12:00:36-04:00
189,190,y3204,42.3328896,-71.08102626,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,270.0,22,2024-07-25 12:00:36-04:00
190,191,y3202,42.35239423,-71.09039386,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,339.0,15,2024-07-25 12:00:35-04:00
191,192,y1834,42.36245692,-71.09848085,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,307.0,17,2024-07-25 12:00:38-04:00
192,193,y3286,42.36255164,-71.09892464,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,312.0,17,2024-07-25 12:00:49-04:00
193,194,y3277,42.33206694,-71.08175296,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,197.0,22,2024-07-25 12:00:49-04:00
194,195,y3272,42.36148,-71.09707,FULL,IN_TRANSIT_TO,1,Nubian,135.0,9,2024-07-25 12:00:39-04:00
195,196,y3264,42.36629963,-71.10525808,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,129.0,6,2024-07-25 12:00:47-04:00
196,197,y3263,42.33167327,-71.08205096,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,22,2024-07-25 12:00:42-04:00
197,198,y3204,42.33230611,-71.08143425,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,215.0,22,2024-07-25 12:00:46-04:00
198,199,y3202,42.3542359,-71.09125171,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,339.0,15,2024-07-25 12:00:47-04:00
199,200,y1834,42.36283414,-71.09914338,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,335.0,17,2024-07-25 12:00:48-04:00
200,201,y3286,42.36268054,-71.0992743,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,315.0,17,2024-07-25 12:00:58-04:00
201,202,y3277,42.33210221,-71.08166669,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,110.0,22,2024-07-25 12:00:56-04:00
202,203,y3272,42.36093369,-71.09608976,FULL,IN_TRANSIT_TO,1,Nubian,122.0,9,2024-07-25 12:00:58-04:00
203,204,y3264,42.36590547,-71.10455696,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,125.0,7,2024-07-25 12:00:58-04:00
204,205,y3263,42.33165929,-71.08203653,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,22,2024-07-25 12:00:54-04:00
205,206,y3204,42.33202981,-71.0816462,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,215.0,22,2024-07-25 12:00:55-04:00
206,207,y3202,42.35550672,-71.09181621,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,340.0,15,2024-07-25 12:00:57-04:00
207,208,y1834,42.36291859,-71.09934609,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,294.0,17,2024-07-25 12:00:58-04:00
208,209,y3286,42.36273565,-71.09936641,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,17,2024-07-25 12:01:08-04:00
209,210,y3277,42.33222095,-71.08168875,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,279.0,22,2024-07-25 12:01:08-04:00
210,211,y3272,42.36080599,-71.09582923,FULL,STOPPED_AT,1,Nubian,0.0,9,2024-07-25 12:01:07-04:00
211,212,y3264,42.36584779,-71.10444295,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,7,2024-07-25 12:01:06-04:00
212,213,y3263,42.33165818,-71.08203792,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,22,2024-07-25 12:01:02-04:00
213,214,y3204,42.33191179,-71.08179526,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,218.0,22,2024-07-25 12:01:00-04:00
214,215,y3202,42.35703191,-71.09251302,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,341.0,15,2024-07-25 12:01:10-04:00
215,216,y1834,42.36287195,-71.09951378,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,220.0,17,2024-07-25 12:01:08-04:00
216,217,y3286,42.3627421,-71.09938012,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,340.0,17,2024-07-25 12:01:18-04:00
217,218,y3277,42.3320304,-71.08173107,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,209.0,22,2024-07-25 12:01:16-04:00
218,219,y3272,42.36080599,-71.09582923,FULL,STOPPED_AT,1,Nubian,0.0,9,2024-07-25 12:01:07-04:00
219,220,y3264,42.36585245,-71.1044352,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,7,2024-07-25 12:01:16-04:00
220,221,y3263,42.33162946,-71.08206291,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,213.0,22,2024-07-25 12:01:16-04:00
221,222,y3204,42.33170357,-71.0819745,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,231.0,22,2024-07-25 12:01:18-04:00
222,223,y3202,42.35776941,-71.09286484,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,335.0,15,2024-07-25 12:01:19-04:00
223,224,y1834,42.36276725,-71.09963596,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,43.0,17,2024-07-25 12:01:19-04:00
224,225,y3286,42.36275302,-71.09941882,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,17,2024-07-25 12:01:29-04:00
225,226,y3277,42.33172872,-71.08199779,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,240.0,22,2024-07-25 12:01:30-04:00
226,227,y3272,42.36076016,-71.09553588,FULL,STOPPED_AT,1,Nubian,45.0,9,2024-07-25 12:01:28-04:00
227,228,y3264,42.36584565,-71.10443008,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,7,2024-07-25 12:01:24-04:00
228,229,y3263,42.33127387,-71.0824649,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,213.0,23,2024-07-25 12:01:30-04:00
229,230,y3204,42.33168,-71.082,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,225.0,22,2024-07-25 12:01:27-04:00
230,231,y3202,42.35783418,-71.09291246,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,182.0,15,2024-07-25 12:01:30-04:00
231,232,y1834,42.36281962,-71.09959365,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,17,2024-07-25 12:01:22-04:00
232,233,y3286,42.36275302,-71.09941882,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,17,2024-07-25 12:01:29-04:00
233,234,y3277,42.33157523,-71.08218798,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,216.0,23,2024-07-25 12:01:37-04:00
234,235,y3272,42.36076742,-71.09551054,FULL,STOPPED_AT,1,Nubian,0.0,9,2024-07-25 12:01:31-04:00
235,236,y3264,42.36558905,-71.10410821,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,148.0,7,2024-07-25 12:01:39-04:00
236,237,y3263,42.33127387,-71.0824649,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,213.0,23,2024-07-25 12:01:30-04:00
237,238,y3204,42.33125058,-71.08249113,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,213.0,23,2024-07-25 12:01:38-04:00
238,239,y3202,42.35782579,-71.09292671,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,15,2024-07-25 12:01:32-04:00
239,240,y1834,42.36281962,-71.09959365,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,17,2024-07-25 12:01:22-04:00
240,241,y3286,42.36276,-71.09925,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,17,2024-07-25 12:01:46-04:00
241,242,y3277,42.33141047,-71.08234397,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,183.0,23,2024-07-25 12:01:46-04:00
242,243,y3272,42.36034,-71.09527,FULL,IN_TRANSIT_TO,1,Nubian,135.0,10,2024-07-25 12:01:41-04:00
243,244,y3264,42.36544496,-71.10370461,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,125.0,7,2024-07-25 12:01:48-04:00
244,245,y3263,42.33099885,-71.08287417,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,237.0,23,2024-07-25 12:01:47-04:00
245,246,y3204,42.33125058,-71.08249113,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,213.0,23,2024-07-25 12:01:38-04:00
246,247,y3202,42.35804326,-71.0930141,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,339.0,15,2024-07-25 12:01:47-04:00
247,248,y1834,42.36281962,-71.09959365,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,17,2024-07-25 12:01:22-04:00
248,249,y3286,42.36276,-71.09925,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,17,2024-07-25 12:01:46-04:00
249,250,y3277,42.33140245,-71.08235814,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,23,2024-07-25 12:01:49-04:00
250,251,y3272,42.36002855,-71.09515784,FULL,IN_TRANSIT_TO,1,Nubian,147.0,10,2024-07-25 12:02:01-04:00
251,252,y3264,42.36493,-71.10314,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,135.0,7,2024-07-25 12:02:01-04:00
252,253,y3263,42.33099567,-71.08299382,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,23,2024-07-25 12:01:58-04:00
253,254,y3204,42.33110687,-71.08259112,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,144.0,23,2024-07-25 12:02:01-04:00
254,255,y3202,42.35858698,-71.09333477,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,334.0,15,2024-07-25 12:01:57-04:00
255,256,y1834,42.36288,-71.09942,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,17,2024-07-25 12:01:54-04:00
256,257,y3286,42.36281912,-71.09952563,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,306.0,17,2024-07-25 12:02:10-04:00
257,258,y3277,42.33140245,-71.08235814,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,23,2024-07-25 12:01:49-04:00
258,259,y3272,42.35973763,-71.09499405,FULL,IN_TRANSIT_TO,1,Nubian,158.0,10,2024-07-25 12:02:10-04:00
259,260,y3264,42.36489971,-71.10296527,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,127.0,7,2024-07-25 12:02:08-04:00
260,261,y3263,42.33081355,-71.08310857,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,220.0,23,2024-07-25 12:02:07-04:00
261,262,y3204,42.33105667,-71.08259189,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,168.0,23,2024-07-25 12:02:06-04:00
262,263,y3202,42.35855859,-71.09338641,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,15,2024-07-25 12:02:03-04:00
263,264,y1834,42.36296848,-71.0996699,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,301.0,17,2024-07-25 12:02:11-04:00
264,265,y3286,42.36320245,-71.10009346,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,307.0,17,2024-07-25 12:02:18-04:00
265,266,y3277,42.33123062,-71.08262629,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,230.0,23,2024-07-25 12:02:21-04:00
266,267,y3272,42.35966486,-71.09490302,FULL,IN_TRANSIT_TO,1,Nubian,218.0,10,2024-07-25 12:02:18-04:00
267,268,y3264,42.36476209,-71.10275738,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,129.0,7,2024-07-25 12:02:21-04:00
268,269,y3263,42.33057942,-71.08347567,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,241.0,23,2024-07-25 12:02:19-04:00
269,270,y3204,42.33069813,-71.08309752,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,222.0,23,2024-07-25 12:02:20-04:00
270,271,y3202,42.35857428,-71.09338115,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,15,2024-07-25 12:02:12-04:00
271,272,y1834,42.36347618,-71.1002835,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,316.0,17,2024-07-25 12:02:18-04:00
272,273,y3286,42.363666,-71.10082372,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,311.0,18,2024-07-25 12:02:32-04:00
273,274,y3277,42.33112442,-71.08272257,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,93.0,23,2024-07-25 12:02:33-04:00
274,275,y3272,42.35953386,-71.0946157,FULL,IN_TRANSIT_TO,1,Nubian,127.0,10,2024-07-25 12:02:31-04:00
275,276,y3264,42.36473595,-71.10272389,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,7,2024-07-25 12:02:30-04:00
276,277,y3263,42.33063596,-71.08382238,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,24,2024-07-25 12:02:31-04:00
277,278,y3204,42.33055216,-71.08336626,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,191.0,24,2024-07-25 12:02:28-04:00
278,279,y3202,42.35860304,-71.09339816,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,325.0,15,2024-07-25 12:02:31-04:00
279,280,y1834,42.36394987,-71.10105144,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,308.0,18,2024-07-25 12:02:30-04:00
280,281,y3286,42.36371511,-71.10089033,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,331.0,18,2024-07-25 12:02:35-04:00
281,282,y3277,42.33104281,-71.08276338,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,23,2024-07-25 12:02:40-04:00
282,283,y3272,42.3592974,-71.09443052,FULL,IN_TRANSIT_TO,1,Nubian,163.0,10,2024-07-25 12:02:38-04:00
283,284,y3264,42.36474642,-71.10270692,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,7,2024-07-25 12:02:42-04:00
284,285,y3263,42.33054071,-71.08383109,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,206.0,24,2024-07-25 12:02:42-04:00
285,286,y3204,42.3304981,-71.08336783,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,24,2024-07-25 12:02:35-04:00
286,287,y3202,42.35908276,-71.09360866,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,344.0,15,2024-07-25 12:02:39-04:00
287,288,y1834,42.36387132,-71.10123919,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,219.0,18,2024-07-25 12:02:42-04:00
288,289,y3286,42.36382316,-71.10083377,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,18,2024-07-25 12:02:49-04:00
289,290,y3277,42.33104281,-71.08276338,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,23,2024-07-25 12:02:40-04:00
290,291,y3272,42.35905485,-71.09410224,FULL,STOPPED_AT,1,Nubian,90.0,10,2024-07-25 12:02:52-04:00
291,292,y3264,42.36460584,-71.10241727,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,119.0,7,2024-07-25 12:02:52-04:00
292,293,y3263,42.33032767,-71.08413884,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,202.0,24,2024-07-25 12:02:53-04:00
293,294,y3204,42.33040392,-71.08346465,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,244.0,24,2024-07-25 12:02:52-04:00
294,295,y3202,42.35932818,-71.09383714,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,268.0,15,2024-07-25 12:02:50-04:00
295,296,y1834,42.36378893,-71.10132196,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,257.0,18,2024-07-25 12:02:52-04:00
296,297,y3286,42.36387422,-71.10097908,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,298.0,18,2024-07-25 12:03:00-04:00
297,298,y3277,42.33104281,-71.08276338,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,23,2024-07-25 12:02:40-04:00
298,299,y3272,42.35892534,-71.09387847,FULL,STOPPED_AT,1,Nubian,103.0,10,2024-07-25 12:03:00-04:00
299,300,y3264,42.36435,-71.10206,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,135.0,8,2024-07-25 12:03:01-04:00
300,301,y3263,42.33005648,-71.08434534,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,206.0,1,2024-07-25 12:02:59-04:00
301,302,y3204,42.33034108,-71.08369711,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,218.0,24,2024-07-25 12:02:56-04:00
302,303,y3202,42.35933071,-71.0938274,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,15,2024-07-25 12:02:54-04:00
303,304,y1834,42.36402937,-71.10132049,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,326.0,18,2024-07-25 12:03:02-04:00
304,305,y3286,42.36417909,-71.10172155,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,302.0,18,2024-07-25 12:03:10-04:00
305,306,y3277,42.33104281,-71.08276338,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,23,2024-07-25 12:02:40-04:00
306,307,y3272,42.35841498,-71.09320781,FULL,STOPPED_AT,1,Nubian,151.0,10,2024-07-25 12:03:13-04:00
307,308,y3264,42.36420682,-71.10179315,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,134.0,8,2024-07-25 12:03:08-04:00
308,309,y3263,42.32987449,-71.0843747,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,130.0,1,2024-07-25 12:03:08-04:00
309,310,y3204,42.32995999,-71.08418613,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,160.0,1,2024-07-25 12:03:13-04:00
310,311,y3202,42.35935568,-71.09375852,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,15,2024-07-25 12:03:04-04:00
311,312,y1834,42.3644163,-71.10191746,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,331.0,18,2024-07-25 12:03:11-04:00
312,313,y3286,42.36428751,-71.10190225,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,307.0,18,2024-07-25 12:03:15-04:00
313,314,y3277,42.33102665,-71.08282195,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,23,2024-07-25 12:03:23-04:00
314,315,y3272,42.35819087,-71.09304917,FULL,STOPPED_AT,1,Nubian,98.0,10,2024-07-25 12:03:22-04:00
315,316,y3264,42.36402141,-71.1014807,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,126.0,8,2024-07-25 12:03:18-04:00
316,317,y3263,42.32980291,-71.08410655,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,104.0,1,2024-07-25 12:03:15-04:00
317,318,y3204,42.3298657,-71.08407132,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,136.0,1,2024-07-25 12:03:21-04:00
318,319,y3202,42.35935568,-71.09375852,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,15,2024-07-25 12:03:04-04:00
319,320,y1834,42.3645447,-71.10212732,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,339.0,18,2024-07-25 12:03:21-04:00
320,321,y3286,42.36412,-71.10155,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,315.0,18,2024-07-25 12:03:30-04:00
321,322,y3277,42.33102665,-71.08282195,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,23,2024-07-25 12:03:23-04:00
322,323,y3272,42.35816209,-71.09292728,FULL,IN_TRANSIT_TO,1,Nubian,109.0,11,2024-07-25 12:03:31-04:00
323,324,y3264,42.36384325,-71.10114584,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,134.0,8,2024-07-25 12:03:30-04:00
324,325,y3263,42.32978981,-71.08396824,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 12:03:30-04:00
325,326,y3204,42.32983868,-71.08409121,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,7.0,1,2024-07-25 12:03:31-04:00
326,327,y3202,42.35936869,-71.09378351,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,15,2024-07-25 12:03:30-04:00
327,328,y1834,42.36450656,-71.10211938,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,26.0,18,2024-07-25 12:03:33-04:00
328,329,y3286,42.36435796,-71.10203663,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,302.0,18,2024-07-25 12:03:44-04:00
329,330,y3277,42.33081717,-71.08297992,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,218.0,23,2024-07-25 12:03:44-04:00
330,331,y3272,42.35765441,-71.09264489,FULL,IN_TRANSIT_TO,1,Nubian,159.0,11,2024-07-25 12:03:42-04:00
331,332,y3264,42.36351531,-71.10047221,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,177.0,8,2024-07-25 12:03:42-04:00
332,333,y3263,42.32979665,-71.08393978,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 12:03:42-04:00
333,334,y3204,42.32987102,-71.08411443,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 12:03:37-04:00
334,335,y3202,42.35950838,-71.09405974,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,325.0,15,2024-07-25 12:03:40-04:00
335,336,y1834,42.36463443,-71.10214855,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,260.0,18,2024-07-25 12:03:45-04:00
336,337,y3286,42.36435796,-71.10203663,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,302.0,18,2024-07-25 12:03:44-04:00
337,338,y3277,42.33074858,-71.08317959,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,248.0,23,2024-07-25 12:03:46-04:00
338,339,y3272,42.35705073,-71.09246705,FULL,IN_TRANSIT_TO,1,Nubian,164.0,11,2024-07-25 12:03:52-04:00
339,340,y3264,42.3633535,-71.10018515,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,133.0,8,2024-07-25 12:03:54-04:00
340,341,y3263,42.32980914,-71.08356434,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 12:03:55-04:00
341,342,y3204,42.32990294,-71.0842332,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 12:03:50-04:00
342,343,y3202,42.35977916,-71.09421299,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,104.0,16,2024-07-25 12:03:54-04:00
343,344,y1834,42.36456384,-71.10227177,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,18,2024-07-25 12:03:52-04:00
344,345,y3286,42.36446534,-71.10218179,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,18,2024-07-25 12:03:59-04:00
345,346,y3277,42.32991486,-71.08436735,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,163.0,1,2024-07-25 12:04:04-04:00
346,347,y3272,42.35614659,-71.09204213,FULL,IN_TRANSIT_TO,1,Nubian,159.0,11,2024-07-25 12:04:04-04:00
347,348,y3264,42.36307719,-71.09987691,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,134.0,8,2024-07-25 12:04:01-04:00
348,349,y3263,42.3298,-71.08346,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,135.0,1,2024-07-25 12:03:58-04:00
349,350,y3204,42.32989455,-71.08393879,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,91.0,1,2024-07-25 12:04:00-04:00
350,351,y1834,42.36455359,-71.10229103,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,18,2024-07-25 12:04:00-04:00
351,352,y3286,42.36448335,-71.10219006,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,319.0,18,2024-07-25 12:04:13-04:00
352,353,y3277,42.32984875,-71.08414835,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,49.0,1,2024-07-25 12:04:12-04:00
353,354,y3272,42.3551824,-71.09173277,FULL,IN_TRANSIT_TO,1,Nubian,159.0,11,2024-07-25 12:04:13-04:00
354,355,y3264,42.36306316,-71.09984275,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,8,2024-07-25 12:04:05-04:00
355,356,y3263,42.32980326,-71.0835192,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 12:04:07-04:00
356,357,y3204,42.32991508,-71.08381142,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 12:04:08-04:00
357,358,y1834,42.36453502,-71.10230767,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,18,2024-07-25 12:04:11-04:00
358,359,y3286,42.36458704,-71.10235821,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,308.0,18,2024-07-25 12:04:22-04:00
359,360,y3277,42.32988452,-71.08411349,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 12:04:24-04:00
360,361,y3272,42.35391053,-71.09109002,FULL,IN_TRANSIT_TO,1,Nubian,162.0,11,2024-07-25 12:04:24-04:00
